id_invoice,issuedDate,country,service,total,discount,tax,invoiceStatus,balance,dueDate,client
72,08-02-2023,Poland,E-commerce Development,4839.03,500.76,129.77,Paid,4468.04,10-03-2023,Company E
75,22-06-2023,Kazakhstan,Mobile App Development,2945.12,190.2,94.46,Pending,2849.38,16-07-2023,Company B
78,24-04-2023,Timor-Leste,Mobile App Development,1302.11,255.52,14.58,Paid,1061.17,17-05-2023,Company C
31,02-09-2022,Azerbaijan,E-commerce Development,4269.54,467.67,123.05,Paid,3924.92,12-09-2022,Company C
59,24-12-2022,Swaziland,E-commerce Development,4373.5,315.86,158.7,Paid,4216.34,09-01-2023,Company A
87,21-12-2022,Brazil,IoT Solution,7803.28,562.69,605.31,Paid,7845.9,05-01-2023,Company C
69,13-05-2023,Luxembourg,E-commerce Development,3851.48,539.25,203.09,Pending,3515.32,24-05-2023,Company C
13,21-09-2022,Burundi,AI Solution,3265.21,471.69,268.93,Pending,3062.45,19-10-2022,Company E
18,18-01-2023,North Macedonia,E-commerce Development,1004.24,140.47,15.28,Paid,879.05,11-02-2023,Company A
87,25-01-2023,Bouvet Island (Bouvetoya),AI Solution,7814.3,1337.18,624.54,Paid,7101.66,21-02-2023,Company B
40,12-05-2023,Poland,IoT Solution,6927.65,927.96,552.43,Pending,6552.12,09-06-2023,Company B
2,05-05-2023,Tuvalu,E-commerce Development,1763.08,236.71,7.25,Pending,1533.62,01-06-2023,Company E
11,09-11-2022,Afghanistan,AI Solution,7067.85,988.53,698.96,Overdue,6778.28,17-11-2022,Company A
84,15-02-2023,Peru,AI Solution,3504.88,513.82,71.56,Paid,3062.62,12-03-2023,Company E
55,09-01-2023,American Samoa,Mobile App Development,2254.39,177.52,133.2,Overdue,2210.07,05-02-2023,Company A
15,18-06-2023,Afghanistan,E-commerce Development,2727.08,97.13,38.08,Paid,2668.03,26-06-2023,Company E
50,20-11-2022,Morocco,Web Development,2647.33,165.89,96.36,Overdue,2577.8,04-12-2022,Company B
95,28-09-2022,Liberia,AI Solution,4499.18,892.58,44.18,Pending,3650.78,25-10-2022,Company B
33,20-09-2022,Spain,Web Development,751.76,104.66,18.31,Pending,665.41,12-10-2022,Company C
70,17-11-2022,Czech Republic,AI Solution,8049.91,264.13,575.33,Pending,8361.11,26-11-2022,Company E
41,18-04-2023,Pitcairn Islands,E-commerce Development,2522.13,114.97,54.66,Paid,2461.82,06-05-2023,Company E
92,30-10-2022,Moldova,AI Solution,5771.7,959.14,407.62,Pending,5220.18,27-11-2022,Company A
64,19-10-2022,Iran,AI Solution,6675.16,134.5,295.96,Paid,6836.62,17-11-2022,Company A
84,29-11-2022,El Salvador,AI Solution,7134.83,978.91,483.7,Overdue,6639.62,23-12-2022,Company A
97,05-01-2023,Turkmenistan,E-commerce Development,4613.73,189.16,320.85,Overdue,4745.42,28-01-2023,Company E
17,23-07-2022,Andorra,Web Development,667.42,123.61,23.21,Paid,567.02,12-08-2022,Company D
77,16-02-2023,Hong Kong,E-commerce Development,3078.69,610.64,274.07,Pending,2742.12,12-03-2023,Company B
39,08-03-2023,France,IoT Solution,6017.62,76.12,333.55,Paid,6275.05,18-03-2023,Company E
80,25-05-2023,Nepal,Mobile App Development,3921.87,11.42,266.57,Overdue,4177.02,07-06-2023,Company E
66,27-04-2023,Guyana,IoT Solution,4713.27,357.75,91.89,Overdue,4447.41,25-05-2023,Company C
53,27-02-2023,Nicaragua,UI/UX Design,413.2,66.66,22.4,Paid,368.94,25-03-2023,Company A
35,21-11-2022,Moldova,UI/UX Design,619.68,62.86,55.93,Pending,612.75,05-12-2022,Company D
21,01-04-2023,Mauritius,UI/UX Design,727.73,32.29,57.09,Overdue,752.53,30-04-2023,Company A
86,09-02-2023,Luxembourg,E-commerce Development,2545.51,452.58,78.76,Paid,2171.69,21-02-2023,Company C
79,16-01-2023,France,Mobile App Development,2967.84,544.77,57.88,Overdue,2480.95,30-01-2023,Company E
56,29-08-2022,Maldives,AI Solution,9597.91,23.23,449.2,Overdue,10023.88,22-09-2022,Company E
37,05-03-2023,Mexico,Web Development,991.75,134.47,62.19,Overdue,919.47,30-03-2023,Company D
33,28-09-2022,United Kingdom,UI/UX Design,349.02,47.24,19.87,Paid,321.65,08-10-2022,Company C
41,24-07-2022,Bahamas,IoT Solution,6536.9,10.59,577.36,Overdue,7103.67,18-08-2022,Company C
97,27-02-2023,Puerto Rico,IoT Solution,2283.38,103.96,35.35,Pending,2214.77,10-03-2023,Company D
12,13-09-2022,Venezuela,E-commerce Development,1953.28,183.5,152.41,Pending,1922.19,10-10-2022,Company D
1,17-11-2022,Anguilla,Web Development,960.95,100.13,17.05,Overdue,877.87,16-12-2022,Company D
71,17-09-2022,British Indian Ocean Territory (Chagos Archipelago),IoT Solution,2319.13,416.45,125.66,Paid,2028.34,28-09-2022,Company A
87,20-07-2022,Algeria,UI/UX Design,502.03,88.25,34.51,Pending,448.29,03-08-2022,Company C
29,20-07-2022,Seychelles,Web Development,2781.35,349.76,235.66,Paid,2667.25,11-08-2022,Company D
36,02-12-2022,Liberia,IoT Solution,5451.33,501.36,80.71,Paid,5030.68,27-12-2022,Company A
20,21-10-2022,United States of America,Web Development,657.89,81.55,18.39,Pending,594.73,17-11-2022,Company B
65,20-07-2022,Christmas Island,Mobile App Development,1722.93,115.92,91.81,Overdue,1698.82,06-08-2022,Company D
14,01-03-2023,Cayman Islands,UI/UX Design,290.59,34.64,12.35,Paid,268.3,14-03-2023,Company A
16,05-01-2023,Egypt,Web Development,2383.28,452.44,5.41,Pending,1936.25,13-01-2023,Company C
97,12-12-2022,Guernsey,Web Development,793.7,98.72,38.05,Pending,733.03,29-12-2022,Company A
3,18-01-2023,Guinea-Bissau,E-commerce Development,3157.34,412.86,25.72,Paid,2770.2,30-01-2023,Company B
30,26-12-2022,Morocco,AI Solution,7876.25,58.31,447.99,Overdue,8265.93,09-01-2023,Company C
88,14-08-2022,Ireland,E-commerce Development,2793.9,479.9,230.9,Pending,2544.9,28-08-2022,Company D
56,09-12-2022,Gabon,AI Solution,8779.25,911.59,487.07,Paid,8354.73,06-01-2023,Company E
80,20-03-2023,Reunion,Mobile App Development,1436.76,270.31,83.74,Pending,1250.19,08-04-2023,Company C
35,18-10-2022,Svalbard & Jan Mayen Islands,AI Solution,3928.37,735.76,301.26,Overdue,3493.87,10-11-2022,Company D
56,20-12-2022,Antigua and Barbuda,IoT Solution,3307.35,102.76,93.35,Overdue,3297.94,27-12-2022,Company B
96,21-07-2022,Christmas Island,E-commerce Development,4482.96,823.75,168.43,Pending,3827.64,30-07-2022,Company A
87,11-09-2022,Montenegro,AI Solution,7205.04,197.37,215.11,Overdue,7222.78,20-09-2022,Company D
63,05-04-2023,Sao Tome and Principe,Web Development,2736.71,157.5,115.23,Paid,2694.44,01-05-2023,Company A
12,08-04-2023,Tajikistan,UI/UX Design,934.11,162.48,47.24,Paid,818.87,26-04-2023,Company C
98,16-03-2023,Norway,AI Solution,4119.97,253.49,260.32,Pending,4126.8,07-04-2023,Company E
11,22-11-2022,New Caledonia,UI/UX Design,802.86,52.28,15.18,Pending,765.76,18-12-2022,Company E
2,11-10-2022,Lesotho,Mobile App Development,3270.42,264.16,253.66,Pending,3259.92,03-11-2022,Company E
1,14-02-2023,Burundi,IoT Solution,2548.98,392.4,69.83,Overdue,2226.41,15-03-2023,Company D
65,27-12-2022,Japan,AI Solution,9688.08,358.23,423.66,Pending,9753.51,14-01-2023,Company B
4,07-08-2022,Honduras,IoT Solution,3714.98,126.4,345.73,Pending,3934.31,04-09-2022,Company A
86,22-01-2023,Croatia,Mobile App Development,2860.55,123.65,94.52,Pending,2831.42,11-02-2023,Company C
34,01-06-2023,Anguilla,Mobile App Development,3627.48,444.66,281.89,Paid,3464.71,09-06-2023,Company D
29,08-10-2022,Comoros,UI/UX Design,518.62,47.3,8.42,Pending,479.74,01-11-2022,Company C
56,29-03-2023,Cameroon,IoT Solution,2889.26,554.14,180.66,Paid,2515.78,23-04-2023,Company C
23,05-08-2022,United States Minor Outlying Islands,AI Solution,5398.9,806.08,465.77,Pending,5058.59,20-08-2022,Company A
3,13-09-2022,Sierra Leone,Mobile App Development,4996.67,358.69,154.66,Pending,4792.64,28-09-2022,Company D
77,22-07-2022,Thailand,Mobile App Development,1280.45,152.99,9.92,Paid,1137.38,04-08-2022,Company D
77,10-03-2023,Albania,IoT Solution,3636.25,656.33,226.82,Overdue,3206.74,09-04-2023,Company D
91,14-09-2022,Zambia,AI Solution,9376.28,1444.64,424.76,Pending,8356.4,02-10-2022,Company A
84,14-03-2023,Uganda,E-commerce Development,4808.89,744.34,105.4,Pending,4169.95,31-03-2023,Company D
96,29-01-2023,Hong Kong,Web Development,811.52,101.65,9.31,Pending,719.18,14-02-2023,Company C
44,02-11-2022,Brazil,E-commerce Development,3263.63,246.46,158.25,Paid,3175.42,28-11-2022,Company A
95,06-12-2022,Guadeloupe,E-commerce Development,3988.26,291.96,96.74,Overdue,3793.04,23-12-2022,Company D
33,28-03-2023,Afghanistan,IoT Solution,3057.3,391.83,55.15,Pending,2720.62,21-04-2023,Company A
75,15-07-2022,Guam,UI/UX Design,621.16,111.9,21.62,Paid,530.88,27-07-2022,Company E
3,21-08-2022,Turkey,IoT Solution,5144.61,704.25,426.66,Paid,4867.02,12-09-2022,Company A
31,06-02-2023,Oman,AI Solution,5594.1,773.89,542.37,Paid,5362.58,19-02-2023,Company E
17,07-06-2023,Sri Lanka,AI Solution,7695.57,679.37,666.73,Pending,7682.93,27-06-2023,Company D
44,24-10-2022,Hong Kong,AI Solution,6783.86,341.42,497.17,Paid,6939.61,02-11-2022,Company A
8,02-02-2023,Guyana,IoT Solution,3438.07,374.28,209.47,Overdue,3273.26,20-02-2023,Company D
7,24-10-2022,Montenegro,IoT Solution,5095.91,497.42,416.21,Pending,5014.7,15-11-2022,Company C
25,12-02-2023,French Southern Territories,AI Solution,5735.05,540.21,567.55,Pending,5762.39,08-03-2023,Company E
69,14-11-2022,Malta,Web Development,1995.35,359.31,27.28,Paid,1663.32,01-12-2022,Company C
94,22-05-2023,Turkey,UI/UX Design,720.07,128.35,2.93,Paid,594.65,03-06-2023,Company E
34,09-09-2022,Serbia,E-commerce Development,4937.45,146.43,83.09,Pending,4874.11,16-09-2022,Company A
73,29-04-2023,Belgium,IoT Solution,4994.73,451.9,269.36,Overdue,4812.19,26-05-2023,Company C
30,25-06-2023,Denmark,UI/UX Design,659.65,61.22,10.54,Paid,608.97,12-07-2023,Company A
77,31-01-2023,Ireland,IoT Solution,2423.45,210.67,99.7,Paid,2312.48,14-02-2023,Company E
97,05-10-2022,Iceland,IoT Solution,2253.72,106.78,122.67,Overdue,2269.61,22-10-2022,Company E
32,17-08-2022,Latvia,UI/UX Design,236.63,41.42,0.07,Pending,195.28,29-08-2022,Company D
52,17-12-2022,Montserrat,IoT Solution,5020.51,645.57,414.15,Paid,4789.09,13-01-2023,Company D
53,27-02-2023,Palau,UI/UX Design,227.75,22.56,8.17,Overdue,213.36,29-03-2023,Company A
58,11-07-2022,Ukraine,IoT Solution,6243.55,265.49,18.68,Overdue,5996.74,09-08-2022,Company A
25,08-10-2022,Paraguay,Web Development,1607,23.58,89.35,Pending,1672.77,07-11-2022,Company D
49,08-05-2023,Oman,Mobile App Development,3674.72,26.11,25.57,Pending,3674.18,28-05-2023,Company A
58,12-09-2022,Bahrain,AI Solution,7925.16,1523.22,693.64,Pending,7095.58,09-10-2022,Company E
33,25-12-2022,Yemen,AI Solution,8961.8,934.82,688.31,Overdue,8715.29,19-01-2023,Company B
81,30-06-2023,Belarus,E-commerce Development,3351.59,340.48,30.3,Paid,3041.41,12-07-2023,Company A
36,03-04-2023,South Africa,UI/UX Design,828.68,62.91,7.12,Overdue,772.89,15-04-2023,Company A
21,29-06-2023,Peru,UI/UX Design,337.22,53.37,5.85,Pending,289.7,10-07-2023,Company B
6,28-10-2022,Papua New Guinea,UI/UX Design,327.36,28.08,25.66,Pending,324.94,21-11-2022,Company D
83,03-10-2022,Belize,IoT Solution,5210.17,975,456.58,Paid,4691.75,11-10-2022,Company B
16,19-10-2022,Mauritius,UI/UX Design,338.71,56.19,26.19,Paid,308.71,27-10-2022,Company C
75,09-02-2023,Argentina,E-commerce Development,2545.87,226.21,116.83,Pending,2436.49,06-03-2023,Company C
8,18-10-2022,American Samoa,IoT Solution,5606.81,561.38,71.59,Paid,5117.02,09-11-2022,Company B
1,17-09-2022,Jamaica,IoT Solution,3080.79,554.7,178.76,Pending,2704.85,30-09-2022,Company B
8,19-12-2022,Sudan,AI Solution,6742.35,794.4,85.48,Pending,6033.43,17-01-2023,Company C
27,02-10-2022,Uganda,IoT Solution,2349.43,178.95,42,Paid,2212.48,09-10-2022,Company B
57,25-05-2023,Holy See (Vatican City State),AI Solution,7794.91,1532.04,44.9,Pending,6307.77,10-06-2023,Company C
68,10-06-2023,New Caledonia,IoT Solution,4256.86,126.68,259.75,Overdue,4389.93,21-06-2023,Company A
5,10-11-2022,Cayman Islands,Mobile App Development,3829.41,603.74,320.09,Overdue,3545.76,20-11-2022,Company E
54,01-06-2023,Georgia,UI/UX Design,204.48,3,10.86,Overdue,212.34,26-06-2023,Company B
74,24-08-2022,Saint Pierre and Miquelon,UI/UX Design,512.24,49.75,9.98,Pending,472.47,31-08-2022,Company A
87,11-05-2023,Tunisia,IoT Solution,7470.72,1111.9,531.92,Overdue,6890.74,07-06-2023,Company B
70,04-05-2023,Croatia,IoT Solution,5064.82,253.81,155.6,Paid,4966.61,23-05-2023,Company E
17,14-08-2022,Lithuania,E-commerce Development,3406.45,96.05,250.9,Pending,3561.3,06-09-2022,Company C
50,18-12-2022,Algeria,E-commerce Development,2046.17,211.28,121.85,Paid,1956.74,29-12-2022,Company B
27,18-07-2022,Iraq,AI Solution,6569.89,986.94,119.07,Paid,5702.02,15-08-2022,Company D
42,17-03-2023,Mayotte,Mobile App Development,2345.29,171.49,169.92,Pending,2343.72,13-04-2023,Company C
94,14-07-2022,Iran,IoT Solution,3863.61,627.7,306.12,Pending,3542.03,21-07-2022,Company B
25,02-01-2023,Oman,Mobile App Development,2026.44,183.11,117.06,Pending,1960.39,29-01-2023,Company D
100,07-04-2023,El Salvador,Web Development,596.41,112.9,30.88,Paid,514.39,28-04-2023,Company B
23,26-11-2022,French Guiana,AI Solution,7938.34,1258.71,87.21,Overdue,6766.84,24-12-2022,Company E
59,19-02-2023,San Marino,Web Development,1048.46,71.94,64.07,Paid,1040.59,17-03-2023,Company C
3,17-09-2022,Christmas Island,UI/UX Design,957.94,119.3,79.91,Overdue,918.55,13-10-2022,Company E
90,22-01-2023,Ukraine,UI/UX Design,333.43,30.76,3.82,Pending,306.49,12-02-2023,Company E
89,21-02-2023,Micronesia,Mobile App Development,1786.55,252.89,118.49,Pending,1652.15,18-03-2023,Company E
93,22-10-2022,Lao People's Democratic Republic,Web Development,2373.52,465.66,102.01,Overdue,2009.87,13-11-2022,Company E
20,20-10-2022,Guyana,Web Development,2170.66,26.57,120.62,Paid,2264.71,07-11-2022,Company C
79,09-08-2022,Ghana,Mobile App Development,1684.87,168.1,134.35,Pending,1651.12,06-09-2022,Company B
52,27-08-2022,Namibia,UI/UX Design,640.71,98.89,41.72,Paid,583.54,19-09-2022,Company C
59,11-02-2023,Albania,AI Solution,5437.15,657.23,267.37,Overdue,5047.29,08-03-2023,Company A
27,10-04-2023,Brazil,AI Solution,4327.38,693.52,241.16,Pending,3875.02,23-04-2023,Company A
23,27-12-2022,Argentina,Web Development,1406.7,85.48,21.95,Paid,1343.17,22-01-2023,Company A
59,26-03-2023,Equatorial Guinea,E-commerce Development,3995.68,511.92,202.92,Pending,3686.68,20-04-2023,Company C
32,07-01-2023,Burkina Faso,IoT Solution,5966.55,801.34,165.19,Pending,5330.4,19-01-2023,Company D
54,20-08-2022,Guyana,IoT Solution,5361.65,1005.43,193.5,Overdue,4549.72,11-09-2022,Company E
65,14-06-2023,Sierra Leone,Web Development,1139.35,124.92,31.63,Overdue,1046.06,11-07-2023,Company D
6,03-05-2023,Haiti,Web Development,2636.74,155.18,125.07,Overdue,2606.63,17-05-2023,Company D
41,25-09-2022,Denmark,Web Development,1503.95,32.51,88.28,Paid,1559.72,25-10-2022,Company D
73,28-08-2022,Mongolia,Web Development,2267.9,179.65,45.38,Paid,2133.63,15-09-2022,Company B
88,17-04-2023,Heard Island and McDonald Islands,IoT Solution,3794.97,402.59,370.18,Pending,3762.56,25-04-2023,Company E
84,30-10-2022,Austria,UI/UX Design,611.46,86.49,20.52,Overdue,545.49,27-11-2022,Company B
58,21-12-2022,Vanuatu,UI/UX Design,300.67,1.75,17.99,Pending,316.91,18-01-2023,Company C
25,28-01-2023,Netherlands,Web Development,2480.06,266.71,134.74,Overdue,2348.09,09-02-2023,Company C
17,14-10-2022,Iraq,Mobile App Development,2702.01,153.63,168.57,Overdue,2716.95,25-10-2022,Company E
42,25-10-2022,South Georgia and the South Sandwich Islands,AI Solution,7871.42,814.2,1.62,Overdue,7058.84,17-11-2022,Company D
2,12-04-2023,Bahamas,Web Development,1417.94,191.07,74.46,Overdue,1301.33,08-05-2023,Company B
34,05-06-2023,Ethiopia,E-commerce Development,3483.62,352.33,289.97,Paid,3421.26,01-07-2023,Company C
69,12-09-2022,Svalbard & Jan Mayen Islands,Mobile App Development,4888.7,336.43,227.59,Paid,4779.86,21-09-2022,Company B
44,02-04-2023,Western Sahara,Web Development,2093.36,374.99,32.41,Paid,1750.78,13-04-2023,Company A
14,14-09-2022,Palestinian Territory,E-commerce Development,1150.26,64.59,91.36,Pending,1177.03,09-10-2022,Company E
21,24-10-2022,Norfolk Island,AI Solution,9064.24,1678.96,898.44,Pending,8283.72,07-11-2022,Company C
62,17-04-2023,Ghana,IoT Solution,5710.81,331.44,98.49,Overdue,5477.86,28-04-2023,Company E
31,27-12-2022,Sierra Leone,Web Development,537.4,22.66,29.99,Pending,544.73,20-01-2023,Company C
31,25-12-2022,Argentina,Web Development,1706.49,154.69,123.16,Overdue,1674.96,07-01-2023,Company C
49,12-12-2022,Peru,UI/UX Design,947.25,69.43,27.38,Paid,905.2,01-01-2023,Company D
98,25-03-2023,Ukraine,E-commerce Development,3421.19,315.95,33.3,Overdue,3138.54,08-04-2023,Company B
14,18-03-2023,Fiji,Mobile App Development,2405.32,264.83,147.11,Overdue,2287.6,16-04-2023,Company E
80,18-04-2023,Dominican Republic,Web Development,2281.19,16.64,52.6,Paid,2317.15,06-05-2023,Company E
66,25-02-2023,Ukraine,Web Development,1948.44,95.07,145.59,Overdue,1998.96,11-03-2023,Company B
10,18-01-2023,San Marino,IoT Solution,5104.03,512.44,2.23,Paid,4593.82,04-02-2023,Company B
82,30-11-2022,Solomon Islands,IoT Solution,6731.43,1118.78,369.65,Paid,5982.3,15-12-2022,Company D
9,10-11-2022,Niue,Mobile App Development,1548.92,287.61,70.2,Pending,1331.51,25-11-2022,Company C
19,10-09-2022,Cuba,UI/UX Design,954.03,75.18,21.57,Paid,900.42,05-10-2022,Company A
62,04-08-2022,Nigeria,E-commerce Development,2230.59,91.52,211.25,Pending,2350.32,03-09-2022,Company D
61,13-10-2022,Tuvalu,UI/UX Design,908.91,157.89,76.8,Pending,827.82,30-10-2022,Company B
48,09-07-2023,Palau,AI Solution,5117.89,941.73,285.31,Overdue,4461.47,26-07-2023,Company C
41,28-02-2023,Estonia,AI Solution,7256.5,1140.82,82.93,Overdue,6198.61,23-03-2023,Company A
3,31-07-2022,Guam,E-commerce Development,1010.08,156.06,74.21,Overdue,928.23,16-08-2022,Company E
3,06-04-2023,Malta,UI/UX Design,520.15,14.99,36.58,Paid,541.74,16-04-2023,Company E
88,11-08-2022,Norway,UI/UX Design,287.93,44.35,27.17,Pending,270.75,27-08-2022,Company A
4,01-12-2022,Turkmenistan,E-commerce Development,2845.05,283.08,77.83,Pending,2639.8,19-12-2022,Company C
48,27-02-2023,United Arab Emirates,Mobile App Development,2229.03,150.64,153.96,Pending,2232.35,16-03-2023,Company C
14,24-10-2022,Guernsey,Mobile App Development,2474.99,192.87,205.42,Overdue,2487.54,22-11-2022,Company D
82,17-10-2022,Slovenia,IoT Solution,3680.41,363.9,219.91,Pending,3536.42,25-10-2022,Company C
43,21-10-2022,Estonia,AI Solution,6630.27,242.57,197.77,Paid,6585.47,29-10-2022,Company A
55,12-07-2022,Mexico,Mobile App Development,4932.07,342.18,314.8,Paid,4904.69,10-08-2022,Company C
37,16-08-2022,Singapore,E-commerce Development,4809.66,429.57,90.73,Overdue,4470.82,01-09-2022,Company A
47,30-06-2023,Korea,E-commerce Development,3279.35,210.17,221.72,Overdue,3290.9,28-07-2023,Company D
55,20-05-2023,Greenland,IoT Solution,2265.35,393,109.82,Pending,1982.17,13-06-2023,Company D
88,22-04-2023,Venezuela,Web Development,1881.72,66.74,55.56,Overdue,1870.54,05-05-2023,Company E
38,07-10-2022,Guatemala,UI/UX Design,632.87,71.65,21.82,Overdue,583.04,24-10-2022,Company A
22,15-09-2022,Saint Vincent and the Grenadines,UI/UX Design,362.14,18.68,30,Paid,373.46,09-10-2022,Company A
6,09-05-2023,Germany,AI Solution,8980.65,1404.85,414.17,Pending,7989.97,07-06-2023,Company A
24,09-01-2023,Mali,UI/UX Design,486.5,24.29,19.69,Overdue,481.9,18-01-2023,Company B
96,25-12-2022,El Salvador,IoT Solution,2754.5,231.83,77.37,Pending,2600.04,22-01-2023,Company C
45,25-03-2023,Cambodia,IoT Solution,2119.41,9.3,116.76,Paid,2226.87,22-04-2023,Company C
97,22-03-2023,Bangladesh,E-commerce Development,2053.9,78.95,41.94,Paid,2016.89,05-04-2023,Company C
12,02-05-2023,Paraguay,IoT Solution,5423.18,207.19,468.65,Overdue,5684.64,31-05-2023,Company B
17,19-07-2022,Albania,Mobile App Development,2385.97,30.8,51.18,Paid,2406.35,09-08-2022,Company C
3,02-11-2022,Lao People's Democratic Republic,Mobile App Development,3842.66,668.29,80.62,Overdue,3254.99,09-11-2022,Company D
44,16-11-2022,French Polynesia,AI Solution,6081.91,38.4,285.3,Paid,6328.81,28-11-2022,Company A
41,02-04-2023,Iceland,E-commerce Development,1343.67,120,73.71,Paid,1297.38,18-04-2023,Company E
